lat,lon,type,line_id,weight
50.39569535100003,30.61543709800003,metro_exit,Сирецько-Печерська,4.0
50.395854599000074,30.616522116000056,metro_exit,Сирецько-Печерська,4.0
50.39591739700006,30.61694396200005,metro_exit,Сирецько-Печерська,4.0
50.40351320600007,30.682898157000068,metro_exit,Сирецько-Печерська,4.0
50.40348676900004,30.682262794000053,metro_exit,Сирецько-Печерська,4.0
50.40346574000006,30.685168116000057,metro_exit,Сирецько-Печерська,4.0
50.40423120200006,30.685559326000032,metro_exit,Сирецько-Печерська,4.0
50.40414002600005,30.685010454000064,metro_exit,Сирецько-Печерська,4.0
50.366479122000044,30.45355990400003,metro_exit,Оболонсько-Теремківська,4.0
50.37645721600006,30.467394882000065,metro_exit,Оболонсько-Теремківська,4.0
50.448145354000076,30.51396970600007,metro_exit,Сирецько-Печерська,4.0
50.45794153600008,30.38835047300006,metro_exit,Святошинсько-Броварська,4.0
50.457851496000046,30.388391425000066,metro_exit,Святошинсько-Броварська,4.0
